# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model1_model
# start_datetime = 2025-06-22 12:18:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/standata-cbc11e0975.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-202506220918-1-62ca7b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-profile-202506220918-1-114678.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-9.33901,0.999769,0.121078,5,31,0,15.4226,-0.205767,-1.45076,0.522709,0.653176,1,0.0571993,0,0.998363,0.593428,-1.50368,-0.765813,-0.924198,-1.34769,0.73215,0.681641,0.356194,0.663664,0.670835,-0.517094,-1.17495,-0.961559,0.552557,0.989037,0.31884,0.294679,0.701831,0.780253,0.522709,0.0373612,0,0.652106,0.31019,-0.785985,-0.400297,-0.483087,-0.704451,0.382702,0.3563,0.186186,0.346903,0.459627,-0.393379,-0.794806,-0.661568,0.309975,0.672311,0.233384,0.20547,0.482463,0.588084,0.450987,0.205171,0.454939,0.31424,-0.245815,0,0,28,0,0,276,0,0,0,0,0,0,0,0,158,0,0,0
-9.93801,0.982404,0.121078,5,31,0,25.8444,-0.0422672,1.45181,0.732201,0.370211,1,-0.0227349,0,0.999742,-0.498697,1.57664,0.873092,0.887634,1.45573,-0.731864,-0.565573,-0.355497,-0.56714,-0.461083,0.478112,1.31337,0.908136,-0.311,-1.11493,-0.286075,-0.296799,-0.771333,0.160105,0.732201,-0.00841671,0,0.370115,-0.365146,1.15442,0.639278,0.649926,1.06589,-0.535872,-0.414113,-0.260296,-0.41526,-0.166456,0.163686,0.478751,0.328644,-0.127358,-0.406493,-0.10112,-0.106858,-0.280708,0.588084,0.490296,0.805115,1.6421,4.29477,0.314819,6,162,0,20,40,168,0,0,39,6,139,0,28,11,369,0,0,77
-13.6359,0.970279,0.121078,5,31,0,24.0234,-0.768416,-2.27486,0.0396643,0.684156,1,-0.312626,0,0.949876,1.96442,-0.249074,0.439968,-0.879168,0.166127,0.471068,0.603796,-0.137593,1.13647,-0.115524,-0.776526,-1.39899,-0.17831,-0.327568,0.969949,0.26684,0.653907,0.394288,0.981142,0.0396643,-0.213885,0,0.649863,0.0779175,-0.00987935,0.017451,-0.0348716,0.00658931,0.0186846,0.0239491,-0.00545753,0.0450773,-0.495236,-0.451362,-1.00325,0.0721635,-0.248407,0.52958,0.0442668,0.454379,0.0131591,0.588084,0.316867,0.108085,0.341106,0.261259,-0.208782,0,71,0,0,0,156,0,0,0,0,13,0,0,0,92,0,0,0
-11.9164,0.995964,0.121078,5,31,0,25.5963,1.94974,2.42475,0.309397,0.400994,1,-0.0966875,0,0.995315,-1.49658,-0.0634692,-0.443664,0.960816,-0.316653,-0.585817,-0.484136,0.781937,-1.11011,0.191622,0.88049,1.39453,0.453013,-0.120039,-1.0334,-0.0959296,-0.373593,-0.337565,0.0127163,0.309397,-0.0387712,0,0.399116,-0.463037,-0.0196372,-0.137268,0.297273,-0.0979715,-0.18125,-0.14979,0.241929,-0.343463,0.134503,0.353878,0.573779,0.143553,-0.0356323,-0.389733,-0.0195165,-0.179424,-0.0916875,0.588084,0.871943,0.913727,1.04792,1.55546,0.0417846,11,197,65,26,41,431,27,91,79,11,155,16,31,13,447,28,91,89
-15.8621,0.988805,0.121078,5,31,0,24.2848,-2.00451,0.623866,0.0932295,0.089598,1,-0.0140114,0,0.999902,2.06792,0.154242,1.96113,-1.18532,-0.317188,0.0940762,0.572085,-0.68299,1.15034,0.604558,0.286002,-1.43911,-0.365177,0.15524,1.37357,0.675508,1.65911,0.300618,0.849857,0.0932295,-0.0012554,0,0.0895893,0.192791,0.0143799,0.182836,-0.110506,-0.0295712,0.00877068,0.0533352,-0.0636749,0.107245,0.0515658,0.0254291,-0.131391,-0.0312279,0.014306,0.122939,0.0598,0.149495,0.025488,0.588084,0.119045,0.650901,5.4677,13.7978,0.531856,0,23,0,0,5,0,0,0,0,0,115,0,0,8,0,0,0,0
-17.8034,0.994554,0.121078,5,31,0,30.37,2.75267,-2.3368,0.350231,0.292508,1,0.948899,0,0.315581,-1.12338,-0.0680629,-2.14727,0.772953,-0.245903,-0.68613,-0.80684,0.521072,-1.00411,-0.221541,1.10374,1.75353,1.01055,0.175807,-0.134875,-0.555658,-1.01518,0.600047,0.122919,0.350231,0.27756,0,0.0923098,-0.393443,-0.0238377,-0.752039,0.270712,-0.0861229,-0.240304,-0.28258,0.182495,-0.351669,-0.332257,0.0829947,-0.434128,0.307825,-0.0520243,-0.202893,-0.275239,0.0509177,-0.22331,0.588084,0.936795,0.0908766,0.0970081,0.00674434,-0.845918,12,207,65,28,48,468,0,95,91,1,13,2,5,1,38,0,12,6
-13.0926,0.999743,0.121078,5,31,0,28.6021,1.3771,-0.312052,0.490697,0.580841,1,-0.191632,0,0.981467,-1.31131,-0.200349,1.02637,-1.40376,2.42965,-0.359681,0.759473,-0.201351,1.06947,-0.457239,0.155945,-0.418826,-0.25499,-0.994597,1.91373,-0.2953,1.21848,0.900453,0.759656,0.490697,-0.111308,0,0.570077,-0.643455,-0.0983106,0.503639,-0.688822,1.19222,-0.176494,0.372671,-0.0988021,0.524783,-0.114702,0.111201,-0.353006,0.0108853,-0.837434,1.13101,-0.252879,0.717041,0.394287,0.588084,0.789699,0.426707,0.540341,0.198213,-0.362992,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,11,0,0
-13.8691,0.997247,0.121078,5,31,0,20.9785,-1.27436,0.281944,0.647626,0.416659,1,0.225213,0,0.97431,1.54414,0.245755,-1.12391,1.36695,-2.51769,0.36034,-0.748247,0.201772,-1.12718,0.479761,-0.199808,0.36599,0.30804,1.0872,-1.80694,0.143454,-1.21839,-0.882103,0.190439,0.647626,0.093837,0,0.405954,1.00002,0.159157,-0.727872,0.885272,-1.63052,0.233366,-0.484584,0.130673,-0.729991,0.339658,-0.0580519,0.043111,0.253321,0.205103,-0.699722,-0.0119776,-0.475678,-0.463865,0.588084,0.233096,0.568036,2.43692,4.32649,0.33494,4,51,6,12,1,0,5,27,11,5,94,10,20,9,0,14,44,43
-18.7312,0.990823,0.121078,5,31,0,28.2497,0.940033,1.07999,0.52473,0.254223,1,0.330797,0,0.943702,2.16447,-0.828714,0.188469,0.614422,-1.47769,2.91549,0.053442,0.987044,0.332806,-0.783585,-1.59959,0.196417,0.10949,2.01035,-2.23342,0.127458,-0.331997,-0.431388,0.189303,0.52473,0.0840963,0,0.239911,1.13576,-0.434851,0.0988951,0.322405,-0.775386,1.52984,0.0280426,0.517931,0.174633,-0.00596693,-0.45345,0.0629721,0.0779384,0.358036,-0.290638,0.0350729,0.00335705,-0.0755068,0.588084,0.710587,0.744239,1.04736,1.18516,0.0336518,0,134,56,27,0,457,22,87,69,0,116,14,28,0,337,24,75,77
-23.0098,0.991801,0.121078,5,31,0,33.4514,1.00869,-1.12388,0.116685,0.717473,1,-0.2788,0,0.960349,-1.85261,0.884724,-0.48136,-2.08153,2.05216,-3.00379,0.998564,-0.599603,-0.265112,1.65193,1.02626,-1.42083,0.0115291,-1.41567,1.29462,-1.38071,1.36885,0.00714485,0.850284,0.116685,-0.200032,0,0.689025,-0.216173,0.103234,-0.0561676,-0.242884,0.239457,-0.350499,0.116518,-0.0699649,-0.0309347,1.5088,0.530146,-0.882702,0.424316,-1.38593,1.49288,-1.15109,1.06311,0.0579537,0.588084,0.732299,0.262022,0.357808,0.129794,-0.470277,0,0,0,20,0,339,0,0,0,0,0,0,12,0,327,0,0,0
-11.1713,1,0.121078,5,31,0,30.6311,-2.26351,3.05284,0.262356,0.298597,1,-0.480754,0,0.876855,-0.216329,0.189951,1.08283,1.21309,-1.19418,-0.175308,0.296092,-0.672279,0.244124,0.0358926,-0.0980957,0.606508,0.218452,-0.228959,-1.25102,0.316277,0.732128,0.709519,0.0352703,0.262356,-0.143552,0,0.261826,-0.0567551,0.0498346,0.284087,0.318261,-0.313299,-0.0459931,0.0776813,-0.176376,0.0640473,0.040452,-0.0529518,0.00335727,-0.116944,0.111479,-0.302383,0.0403052,0.288197,0.150726,0.588084,0.0964732,0.952882,9.87717,189.403,0.856409,0,22,9,3,5,44,2,6,7,12,163,19,32,13,466,29,97,93
-17.5142,0.987789,0.121078,5,31,0,25.9201,-2.51703,0.787523,0.757949,0.371481,1,0.754848,0,0.6559,-0.906295,-1.01428,0.0903243,-2.19891,0.484577,-2.08261,0.0491594,0.0357629,1.07335,0.763051,0.575316,1.88213,1.93183,-0.856769,-0.173424,-0.969355,0.605148,-1.03445,0.215595,0.757949,0.280411,0,0.243654,-0.686925,-0.768769,0.0684612,-1.66666,0.367285,-1.57851,0.0372603,0.0271065,0.813541,-0.0682149,-0.144236,0.483916,-0.145902,-0.0728743,-0.626243,-0.222402,0.157475,0.0489294,0.588084,0.0912066,0.683386,7.49273,21.5068,0.59218,0,9,0,0,4,12,2,9,9,7,113,0,0,7,265,21,73,73
-18.8605,0.990547,0.121078,5,31,0,30.278,1.98509,-0.724691,0.162569,0.079055,1,-0.759961,0,0.649968,0.43562,1.29963,0.0814967,1.91775,-0.520461,2.09972,0.00056391,0.0537292,-1.08293,-0.704434,-0.56271,-1.94859,-2.00446,1.00877,0.252217,0.910691,-0.71678,0.82121,0.833135,0.162569,-0.0600787,0,0.0513832,0.0708182,0.211279,0.0132488,0.311767,-0.0846109,0.34135,9.16743e-05,0.0087347,-0.17605,-0.0623676,-0.106994,-0.105021,-0.218212,0.0831027,-0.113189,0.0467604,-0.0400584,0.107257,0.588084,0.878263,0.326533,0.371794,0.0672062,-0.55173,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,10,0,0
-10.3592,0.999527,0.121078,5,31,0,26.5282,1.38879,-0.0292586,0.37387,0.267079,1,0.507242,0,0.861804,-1.41136,0.110991,-0.217011,0.699081,-1.81634,0.472594,-0.325219,0.414023,-0.999126,1.2583,-0.635651,0.353768,-0.0423434,0.240437,0.996666,-1.25233,-0.613162,0.201357,0.174191,0.37387,0.135474,0,0.230169,-0.527667,0.0414961,-0.0811341,0.261366,-0.679075,0.176689,-0.12159,0.154791,-0.373544,0.0984202,-0.131271,0.0520273,0.0849608,-0.190725,0.293426,-0.332306,-0.085042,-0.0890092,0.588084,0.795173,0.492774,0.619707,0.250249,-0.302399,0,176,65,23,33,0,23,90,0,0,66,10,21,6,0,13,51,0
-9.94928,0.992935,0.121078,5,31,0,21.6558,0.376809,0.347304,0.480296,0.236808,1,0.789647,0,0.613562,-0.208413,1.00134,-0.265822,1.0693,-1.10737,0.386534,-0.81133,0.485935,0.674677,0.221309,-0.713986,-0.799131,1.0546,-0.126355,1.08368,-0.510744,-0.281825,-0.435453,0.143928,0.480296,0.186995,0,0.145296,-0.1001,0.480942,-0.127673,0.513582,-0.531864,0.185651,-0.389678,0.233393,0.324045,-0.00681683,0.0835067,-0.165818,0.353184,-0.225431,0.229735,-0.225924,0.0499193,0.0628915,0.588084,0.589675,0.585158,0.99234,0.981536,-0.00451665,0,160,34,20,0,323,17,0,72,0,108,11,16,0,336,13,0,53
-7.57406,0.993028,0.121078,5,31,0,19.6375,0.887837,1.39568,0.320166,0.389011,1,-0.503877,0,0.863776,0.506903,-1.22998,0.919565,0.0866504,0.145796,-0.335614,0.0426503,-0.896399,-0.724204,1.28981,0.623993,-0.0423725,-0.122216,-0.173533,-0.310406,1.04343,-0.612684,0.255085,0.686339,0.320166,-0.196014,0,0.336018,0.162293,-0.393799,0.294414,0.0277426,0.0466791,-0.107452,0.0136552,-0.286997,-0.231866,0.334041,0.450766,-0.194485,-0.0580515,-0.0868883,-0.0385173,0.342252,-0.0301667,0.227667,0.588084,0.705267,0.795846,1.12843,1.62909,0.0905788,0,129,0,0,0,0,16,0,0,0,140,0,0,0,0,22,0,0
-13.2069,0.984221,0.121078,5,31,0,18.4139,0.0685237,0.788649,0.225389,0.0485097,1,-0.170399,0,0.985375,-1.39459,0.267051,-0.540377,0.387063,-0.573811,0.340602,-0.990597,1.79888,-0.377661,-0.653867,0.314658,0.728135,0.959993,-0.426905,1.19267,-0.1283,0.796323,1.02244,0.970781,0.225389,-0.00826602,0,0.0478003,-0.314325,0.0601902,-0.121795,0.0872395,-0.12933,0.0767679,-0.223269,0.405447,-0.0851206,-0.0197273,0.0128333,0.0392718,0.0426884,-0.015663,0.0541943,0.0020555,0.0231949,0.0519948,0.588084,0.516976,0.687472,1.3298,2.05525,0.170496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.3764,0.988843,0.121078,5,31,0,29.727,0.18761,3.601,0.165656,0.0624534,1,-0.271393,0,0.962468,-0.396739,0.0434314,-2.00254,1.93902,-0.831687,-0.966323,0.526567,1.40506,0.245285,0.384248,0.302505,0.336276,0.0395345,-2.45474,1.66015,-1.4151,-0.355955,0.513024,0.742034,0.165656,-0.0169495,0,0.0601095,-0.0657223,0.00719468,-0.331734,0.321211,-0.137774,-0.160078,0.0872292,0.232758,0.0406331,0.0298215,0.0174473,0.0541554,-0.030489,-0.133456,0.116169,-0.0939861,-0.0452113,0.0266802,0.588084,0.546546,0.973366,1.78094,30.3211,0.42682,0,0,0,0,23,246,0,57,0,0,0,0,0,13,487,0,95,0
-14.8946,0.999848,0.121078,5,31,0,29.2621,0.13079,-3.94907,0.612475,0.770495,1,0.463928,0,0.885873,0.426524,1.14143,2.36132,-1.26618,1.64687,1.17879,-0.255321,-0.684547,-0.187799,-0.276496,0.900925,-0.489412,-0.379878,0.61605,-1.30693,1.30258,0.718968,-0.123529,0.242468,0.612475,0.357454,0,0.68256,0.261235,0.699097,1.44625,-0.775502,1.00867,0.721983,-0.156378,-0.419268,-0.115022,-0.0362628,1.02294,0.510009,-0.71189,1.00917,-0.470695,0.797823,0.246045,-0.151445,0.588084,0.530724,0.026674,0.0502595,0.024232,-0.50405,6,154,62,10,40,355,11,47,49,0,7,0,0,1,5,1,4,3
-17.6419,0.989903,0.121078,5,31,0,30.314,1.09308,3.51433,0.221132,0.206627,1,-0.930151,0,0.367178,-0.275364,-0.931334,-0.350621,-0.758324,1.04843,1.20769,0.117636,-1.30148,1.19844,1.43555,-0.277142,-0.769325,-0.554206,0.10214,1.28956,1.14467,-0.331174,0.476738,0.957794,0.221132,-0.192194,0,0.0758687,-0.0608919,-0.205948,-0.0775334,-0.16769,0.231841,0.267059,0.026013,-0.287798,0.265014,0.161837,0.15797,0.00901946,0.103698,-0.193752,-0.134273,0.0642354,0.22501,-0.194164,0.588084,0.747242,0.970364,1.29859,11.0753,0.223122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.8385,0.996337,0.121078,5,31,0,29.9123,-0.252557,-0.42967,0.870222,0.472119,1,-0.961581,0,0.274523,0.629616,0.162432,-0.122975,0.171017,1.58963,0.617633,-0.0129377,0.350842,1.40708,0.790646,1.46318,-2.1529,0.212539,-1.34367,-0.55176,-0.268957,-0.131163,-0.336197,0.303365,0.870222,-0.453981,0,0.129607,0.547906,0.141352,-0.107016,0.148822,1.38333,0.537478,-0.0112587,0.30531,1.22447,-0.18336,0.115898,-0.223204,-0.0500915,-0.89581,-0.351906,-0.0289854,-0.176275,-0.682361,0.588084,0.444029,0.397951,0.896228,0.827635,-0.0460779,7,100,31,14,0,279,11,60,65,4,72,10,10,0,161,10,32,24
-13.7145,0.997744,0.121078,5,31,0,27.6807,0.0389047,0.0065951,0.207424,0.261691,1,-0.393299,0,0.919411,0.0664776,-0.378074,-2.56899,-0.198573,-1.07538,-0.9875,0.305443,0.583074,-1.54835,-1.71257,-1.12607,0.108565,-1.12002,-0.367644,-0.310125,0.148408,0.047897,-0.953938,0.903223,0.207424,-0.102923,0,0.240601,0.013789,-0.0784215,-0.53287,-0.0411888,-0.223059,-0.204831,0.0633561,0.120943,-0.321165,-0.41889,-0.232021,0.290529,-0.249041,0.0222252,0.0270198,0.00427016,-0.0484875,-0.0701578,0.588084,0.509653,0.50163,0.984256,0.96841,-0.00802383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.8147,0.997563,0.121078,5,31,0,24.576,-1.35538,1.29372,0.0982098,0.616461,1,-0.284796,0,0.958588,-0.212192,1.72013,-0.133793,0.390305,0.931,1.16364,-0.613557,0.464907,0.876948,1.53241,0.290265,-0.516852,0.666034,-0.859448,-0.699765,0.83701,1.08335,0.528807,0.104585,0.0982098,-0.175565,0,0.590932,-0.0208393,0.168934,-0.0131398,0.0383318,0.0914333,0.114281,-0.0602573,0.0456584,0.0861249,0.942806,-0.130468,-0.281935,0.325057,-0.671327,-0.617808,0.602335,0.558562,0.158527,0.588084,0.20536,0.771406,3.75636,13.0579,0.566046,4,51,13,5,11,110,0,16,20,11,125,15,23,9,324,0,86,82
-16.4281,0.990323,0.121078,5,31,0,25.0057,-2.46927,0.941154,0.149729,0.200804,1,-0.0387087,0,0.999251,0.243644,2.05165,-0.473002,1.32369,-0.783744,0.796556,-1.24985,0.476876,-0.228557,0.795613,1.65757,-0.631426,0.162866,1.52282,2.02147,1.2959,0.235677,-0.828699,0.109883,0.149729,-0.00777287,0,0.200654,0.0364806,0.307192,-0.0708223,0.198196,-0.117349,0.119268,-0.18714,0.0714024,-0.0342217,0.157749,0.316649,-0.123021,0.0223908,0.311652,0.399425,0.269743,0.0435828,-0.164505,0.588084,0.0787283,0.71802,9.12023,29.7971,0.639291,0,26,7,0,1,31,2,4,0,9,130,15,0,11,394,21,74,0
-14.449,0.999679,0.121078,5,31,0,28.8065,-2.61981,-0.0479945,1.10666,0.653681,1,0.184203,0,0.982888,-1.59186,1.81393,-0.125063,0.10515,0.117711,-0.488607,1.39278,0.242258,-0.335509,-0.39316,0.487452,1.50277,-0.736738,-0.941787,0.778712,-1.54554,0.559968,0.388917,0.0344692,1.10666,0.12041,0,0.642495,-1.76165,2.00741,-0.138402,0.116366,0.130266,-0.540721,1.54133,0.268098,-0.371295,-0.444279,0.531601,0.950462,-0.46069,-0.59092,0.441486,-0.825298,0.388947,0.209478,0.588084,0.100133,0.488802,4.88154,8.59303,0.388669,0,68,10,2,6,0,9,8,4,5,100,11,12,4,0,11,55,56
