# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model1_model
# start_datetime = 2025-06-22 12:18:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/standata-cbc11e0975.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-202506220918-4-62ca7b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-profile-202506220918-4-114678.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-15.5939,0.976623,0.148689,5,31,0,22.4489,5.107,2.01079,0.124728,0.300818,1,0.140932,0,0.990019,-0.429509,-1.10304,0.0212174,0.799763,-0.310459,-0.23401,-0.629297,0.48089,-0.738709,0.874396,0.587406,0.684967,2.81763,-0.624454,-0.226243,1.61908,0.671172,0.178446,0.362059,0.124728,0.0423948,0,0.297816,-0.0535718,-0.13758,0.00264641,0.0997529,-0.0387229,-0.0291876,-0.0784909,0.0599805,-0.0921377,0.2422,0.128176,0.204893,0.873041,-0.199134,-0.0772997,0.455508,0.220273,0.0218266,0.588084,0.9939,0.878686,0.884079,0.0444552,-0.115214,12,222,80,0,51,498,30,100,0,11,155,17,0,13,439,29,93,0
-12.7034,0.99113,0.148689,5,31,0,31.481,-4.21297,-3.89304,0.389395,0.306245,1,-0.149003,0,0.988837,-0.40683,0.957602,-0.218691,0.36889,-0.162011,0.832819,0.143566,0.270118,0.816597,-0.908546,-0.495323,-0.371211,-1.74486,0.360511,0.118814,-1.86693,-0.929554,-0.446163,0.640117,0.389395,-0.0456314,0,0.302826,-0.158418,0.372886,-0.0851572,0.143644,-0.0630861,0.324296,0.0559038,0.105183,0.317979,-0.256567,-0.193693,-0.102433,-0.545222,0.116565,-0.00202282,-0.571908,-0.293819,-0.172372,0.588084,0.0161959,0.0212193,1.31016,1.31689,0.00502335,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1
-16.3371,0.988533,0.148689,5,31,0,26.6075,-1.70815,-2.30489,0.0825147,0.961684,1,0.285413,0,0.958405,0.910897,-0.523747,0.515186,0.990582,0.148468,-0.0859063,2.70573,-0.473622,-0.429402,0.198731,-2.35141,0.280143,0.0645504,-0.685253,1.21133,-1.94018,0.0309585,0.117671,0.525816,0.0825147,0.274477,0,0.921682,0.0751624,-0.0432168,0.0425104,0.0817376,0.0122508,-0.00708853,0.223262,-0.0390807,-0.035432,0.433187,-2.31101,0.39961,0.331387,-0.590835,1.09288,-1.04557,-0.101464,-0.00940556,0.588084,0.153665,0.118546,0.771462,0.740725,-0.0351183,0,0,0,0,7,73,0,13,0,0,0,0,0,0,119,0,6,0
-15.1087,0.975917,0.148689,5,31,0,28.2901,1.75437,2.12457,0.363747,0.0488192,1,-0.269456,0,0.963013,-0.628281,0.545902,-0.422935,-0.128003,-0.353675,0.289419,-2.75119,0.0582853,0.653228,0.0115863,2.38798,0.0367515,0.0374089,0.62104,-1.03109,1.2257,0.151263,-0.106551,0.126677,0.363747,-0.0131546,0,0.0470135,-0.228535,0.19857,-0.153841,-0.0465609,-0.128648,0.105275,-1.00074,0.0212011,0.23761,0.00880951,0.105086,0.00729137,0.00344256,0.0338497,-0.0522824,0.0938154,0.00634466,-0.0136023,0.588084,0.847556,0.893185,1.05384,1.50401,0.0456292,9,202,66,23,36,432,25,89,87,11,148,19,29,11,443,25,84,92
-14.2064,0.99842,0.148689,5,31,0,25.5591,1.77352,2.12298,0.608229,0.0450875,1,-0.248663,0,0.96859,-0.727673,0.617173,-0.0389141,-0.621755,-0.281894,0.400227,-2.39439,-0.409622,0.0300477,0.379123,2.49655,-0.0874856,0.0264754,0.508195,-1.07266,0.68146,0.101057,-0.30295,0.117244,0.608229,-0.0112116,0,0.0436713,-0.442592,0.375383,-0.0236687,-0.378169,-0.171456,0.243429,-1.45633,-0.249144,0.0182759,0.0247152,0.102108,-0.00338432,0.00812707,0.025354,-0.0513318,0.0566051,0.00900579,-0.0135671,0.588084,0.841563,0.893046,1.06118,1.57198,0.0514827,0,201,66,25,41,439,11,83,87,0,156,17,32,11,446,26,91,92
-17.6816,0.994085,0.148689,5,31,0,24.6634,-2.52512,-1.64299,0.333744,1.34036,1,0.306516,0,0.951865,0.894,-0.172759,-0.903234,0.123974,-1.38065,0.114006,1.49974,-0.119766,-1.34435,-0.608936,-2.2512,0.452163,1.48313,-1.06432,0.250489,-0.462621,-1.95645,0.534067,0.919897,0.333744,0.410841,0,1.27584,0.298367,-0.0576573,-0.301449,0.0413754,-0.460784,0.0380489,0.500527,-0.0399713,-0.448669,-0.409612,-2.94315,0.205802,1.94317,-1.92513,0.366422,0.0259234,-2.54532,0.129068,0.588084,0.0774259,0.215798,2.78715,3.27894,0.138372,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0
-17.823,0.983938,0.148689,5,31,0,35.78,2.96346,0.117349,0.180184,0.023464,1,-0.365163,0,0.930944,-1.07965,0.554798,0.547024,0.1685,-0.0648286,-0.372999,-0.199525,0.383434,1.48122,0.421836,0.946853,0.300579,-1.91377,2.40193,-1.10405,0.746938,1.4539,-0.738399,0.0796923,0.180184,-0.00856817,0,0.0218436,-0.194537,0.0999658,0.0985651,0.030361,-0.0116811,-0.0672085,-0.0359512,0.0690888,0.266893,0.0184651,0.0159291,0.00187874,-0.0432474,0.0530222,-0.0209205,0.0180254,0.0284732,-0.0288207,0.588084,0.95012,0.529301,0.557089,0.0590353,-0.420819,0,208,0,28,49,481,29,97,96,0,94,0,15,10,268,14,49,52
-17.4169,0.999772,0.148689,5,31,0,27.5574,-3.82415,1.3078,0.834336,0.0139341,1,0.474998,0,0.879987,1.44684,-1.48723,-0.379414,0.271159,0.137189,0.511204,-0.137943,0.254207,0.191456,0.749,0.276097,1.0366,1.38613,-2.27417,0.531622,-0.403945,-0.672594,0.50082,0.945426,0.834336,0.00661866,0,0.0122618,1.20715,-1.24085,-0.316559,0.226238,0.114462,0.426516,-0.115091,0.212094,0.159738,0.0187602,-0.00645802,0.0101994,0.0187912,-0.0269775,0.00990214,-0.0058661,-0.00656472,0.00740815,0.588084,0.0312754,0.787138,25.168,114.538,0.755862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.8964,0.99634,0.148689,5,31,0,28.5485,3.81342,-1.20146,0.244849,0.183949,1,-0.231398,0,0.972859,-1.70382,1.1663,0.486439,-0.269913,0.195597,-0.513088,0.0660874,-0.526341,-0.0715386,-0.58465,-0.126197,-1.18055,-1.58535,2.18855,-0.581214,0.474665,0.842675,-0.0415338,0.0452669,0.244849,-0.0425653,0,0.178956,-0.417179,0.285569,0.119104,-0.0660881,0.0478917,-0.125629,0.0161814,-0.128874,-0.0175162,-0.032103,-0.0722279,-0.231971,-0.27222,0.383329,-0.082172,0.0821311,0.173206,-0.00438767,0.588084,0.977566,0.232457,0.237792,0.00695027,-0.745109,12,0,79,29,50,487,30,99,95,3,0,3,5,3,104,8,32,16
-7.55912,1,0.148689,4,15,0,18.542,-0.355989,0.317651,0.940104,0.24812,1,-0.0500238,0,0.998748,-0.727613,0.675747,0.815518,-0.0351081,0.277057,-0.338742,-0.721242,0.0187579,-0.63141,0.393273,0.518491,-0.201083,-0.750035,1.10175,-0.298256,1.20652,-0.649261,-0.241601,0.151466,0.940104,-0.0124119,0,0.24781,-0.684032,0.635273,0.766672,-0.0330052,0.260463,-0.318453,-0.678043,0.0176344,-0.593592,0.106488,0.1201,-0.0599525,-0.18543,0.269586,-0.0697063,0.307939,-0.161126,-0.0520342,0.588084,0.422737,0.57794,1.36714,1.86987,0.155203,0,122,57,12,25,171,7,43,28,8,95,10,15,7,267,22,49,52
-13.4017,0.873451,0.148689,5,31,0,26.9466,-0.4113,-0.325551,0.00231421,0.0322527,1,0.0965633,0,0.995327,0.760065,-0.614309,-0.77179,-0.559886,-0.43702,0.471608,0.494202,0.0166484,0.712007,-0.256916,-0.518248,0.323917,0.492644,-0.977069,0.5057,-1.0567,0.438698,0.152962,0.85762,0.00231421,0.00311443,0,0.032102,0.00175895,-0.00142164,-0.00178609,-0.0012957,-0.00101136,0.0010914,0.00114369,3.8528e-05,0.00164774,-0.00588037,-0.01855,0.0079947,0.0140711,-0.032727,0.0177028,-0.0323831,0.014135,0.00712789,0.588084,0.398601,0.419338,1.05203,1.0896,0.0207372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.461,0.977862,0.148689,5,31,0,25.107,-0.781965,-0.284111,0.00318486,0.0298306,1,0.342401,0,0.939554,0.98636,-0.987322,-0.138237,-0.6524,-0.19313,0.224739,0.787337,-0.135197,0.467052,-0.0752637,-0.0649038,0.207281,0.292459,-0.685015,0.946135,-0.894665,0.126022,-0.304063,0.896086,0.00318486,0.010214,0,0.0280275,0.00314141,-0.00314448,-0.000440265,-0.0020778,-0.000615091,0.00071576,0.00250755,-0.000430584,0.00148749,0.00796525,-0.0119036,0.00439762,0.00153326,-0.0211719,0.0288133,-0.0170333,0.00215116,-0.00375165,0.588084,0.313897,0.429457,1.36815,1.64526,0.11556,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,11,44,0
-16.9676,0.9638,0.148689,4,31,0,30.9929,-0.921372,2.61229,0.0100436,0.0379371,1,0.801802,0,0.59759,1.16685,0.33528,0.698587,-1.03011,-0.600401,1.37938,0.753018,-0.718379,0.434703,-0.515271,-0.804869,1.32723,-0.571174,1.10828,0.511969,0.00598594,-0.775846,-0.692246,0.544289,0.0100436,0.030418,0,0.0226708,0.0117194,0.00336743,0.00701634,-0.010346,-0.0060302,0.013854,0.00756302,-0.00721513,0.00436599,0.0238116,-0.00804847,0.051339,-0.0442829,0.00686272,0.0535648,0.023041,-0.0394407,-0.00247098,0.588084,0.284682,0.931607,3.27245,34.2262,0.646925,0,69,0,6,17,150,0,0,35,0,160,0,33,12,460,0,0,91
-16.0246,0.997294,0.148689,5,31,0,26.6986,-0.355885,-2.42256,1.49677,0.619396,1,-0.831685,0,0.555248,-1.27287,0.00822128,-0.466054,1.21251,0.254358,-0.984674,-0.77035,1.13153,0.127168,0.849175,0.856338,-1.49166,0.294021,-0.968398,-0.261034,0.553217,1.80562,0.761657,0.424538,1.49677,-0.515142,0,0.343919,-1.9052,0.0123054,-0.697576,1.81484,0.380716,-1.47383,-1.15304,1.69364,0.190341,0.947758,0.290275,-0.272927,-0.523494,-0.464081,0.417473,0.587102,0.0380884,0.196439,0.588084,0.43361,0.093109,0.21473,0.134108,-0.340501,0,93,0,0,26,0,3,0,0,0,15,0,0,1,0,5,0,0
-14.6257,0.998686,0.148689,5,31,0,27.2624,-1.91387,0.512544,0.0260738,0.00811393,1,0.565248,0,0.824921,-0.775279,-1.03515,-0.54828,-0.338259,0.241225,1.58582,-0.658011,-1.06629,0.310571,-0.95803,0.73452,0.832672,0.0166063,0.698722,0.340818,-0.179892,-0.151035,-0.805427,0.548714,0.0260738,0.00458638,0,0.00669335,-0.0202145,-0.0269903,-0.0142958,-0.00881971,0.00628967,0.0413483,-0.0171569,-0.0278023,0.00809777,-0.00996815,0.000168816,0.00305875,-0.00144023,0.00578314,0.00955437,-0.00422197,-0.00590134,-0.00396661,0.588084,0.128572,0.625401,4.86421,11.3156,0.496829,0,0,8,0,0,70,0,0,13,0,0,15,0,0,297,0,0,64
-11.6802,0.988808,0.148689,5,31,0,24.6837,1.80269,-0.0285456,1.0253,0.119828,1,0.369275,0,0.92932,1.01099,0.45451,0.533898,0.326967,0.136075,-2.40639,0.504248,1.62972,-0.387246,0.565882,-0.275434,-0.291383,0.173799,-0.0600079,0.251644,0.510545,0.666575,1.3083,0.449155,1.0253,0.0442493,0,0.111358,1.03657,0.46601,0.547407,0.33524,0.139518,-2.46728,0.517006,1.67095,-0.397044,0.107751,-0.0105601,-0.00882322,0.033822,-0.000661154,-0.0784586,0.0791661,0.146342,0.128555,0.588084,0.824013,0.492882,0.598148,0.207578,-0.331131,12,201,0,0,45,155,27,98,0,8,90,0,0,5,230,16,54,0
-11.8676,0.982636,0.148689,5,31,0,30.858,-1.20666,-0.877497,0.12109,0.138155,1,-0.357104,0,0.934064,-0.439568,-0.495279,-0.799834,-0.0380114,0.0639165,1.75823,-0.960799,-1.81705,0.577163,-0.614592,0.559325,0.755572,-0.390116,0.689434,0.140424,-0.777713,-0.981341,-1.45052,0.519688,0.12109,-0.0493358,0,0.129046,-0.0532275,-0.0599735,-0.0968522,-0.00460282,0.00773968,0.212905,-0.116344,-0.220028,0.0698889,-0.057624,0.0966134,0.136964,-0.0484675,0.0858152,-0.0686226,-0.0529587,-0.0369921,-0.215659,0.588084,0.230833,0.294295,1.27492,1.38957,0.0634614,0,0,0,0,11,132,5,0,26,0,0,0,0,5,142,10,0,26
-13.7652,0.988715,0.148689,5,31,0,26.5347,-2.89595,-1.49278,0.476386,0.123273,1,-0.672982,0,0.739659,-1.35816,-0.481277,0.366602,-1.77925,-0.754688,1.65652,-0.674362,-0.876544,1.1158,-0.878254,0.73863,1.07395,-0.998758,0.378844,-0.536879,0.303451,-0.787508,0.220858,0.470064,0.476386,-0.0829603,0,0.0911796,-0.647011,-0.229274,0.174644,-0.84761,-0.359523,0.789144,-0.321257,-0.417573,0.531551,0.0325948,0.107275,0.0675091,0.0565405,0.097152,-0.186378,0.0836138,0.000913581,-0.0724292,0.588084,0.0579445,0.18409,3.17701,3.6682,0.126146,0,0,0,0,0,55,1,0,9,1,0,0,0,0,65,5,0,20
-13.6793,0.992411,0.148689,5,31,0,25.4522,-0.12435,2.08917,0.549066,0.121671,1,-0.234934,0,0.972011,-0.410752,2.67577,-0.23575,-0.794984,0.639653,-0.408052,-0.84141,1.02065,-0.496191,0.0850211,0.156335,-1.30368,-1.67783,0.420687,-0.548433,-1.80577,0.558794,0.362953,0.572855,0.549066,-0.0285847,0,0.118266,-0.22553,1.46917,-0.129442,-0.436498,0.351211,-0.224047,-0.461989,0.560403,-0.272441,0.0217963,-0.057997,-0.147442,-0.175705,0.0314685,-0.0531967,-0.189509,0.0369111,0.0571083,0.588084,0.470451,0.889323,1.89036,9.04467,0.418872,7,179,0,0,0,180,0,70,36,12,151,0,0,0,451,0,88,89
-16.6263,0.992788,0.148689,5,31,0,28.5737,-0.772615,-1.85558,0.661495,0.0359583,1,0.41933,0,0.907834,1.5329,-0.71178,-0.493909,0.962809,-1.28463,-0.508287,0.300914,0.144602,1.40551,-2.26619,-1.49556,1.60803,0.843487,-1.78674,0.113421,-0.389999,0.301956,-0.243353,0.433314,0.661495,0.0150784,0,0.0326441,1.01401,-0.470839,-0.326718,0.636893,-0.849777,-0.336229,0.199053,0.0956534,0.929739,-0.0508642,-0.0595539,0.0450453,0.0420525,-0.0776968,-0.00396163,-0.00819389,0.0120375,0.0132488,0.588084,0.327382,0.135267,0.413179,0.321384,-0.192115,0,0,0,0,8,0,9,0,0,0,0,0,0,1,0,5,0,0
-17.8416,0.984991,0.148689,5,31,0,28.3663,0.61326,1.78139,0.0603188,0.0129819,1,-0.335028,0,0.942208,-1.67504,0.54151,0.527629,-0.965961,1.09211,0.508186,-0.186881,-0.148322,-1.21654,2.43462,1.41681,-1.11906,-0.75992,1.59349,-0.130535,0.388893,-0.265512,-0.0268064,0.362077,0.0603188,-0.00434929,0,0.0122317,-0.101036,0.0326632,0.031826,-0.0582656,0.0658748,0.0306531,-0.0112724,-0.00894659,-0.0733802,0.0370646,0.0149748,-0.0159828,-0.00509383,0.014741,-0.00380691,0.00556961,-0.00260256,0.0049632,0.588084,0.648596,0.855862,1.31956,3.21705,0.207266,7,0,52,0,34,345,17,0,63,10,0,18,0,11,432,24,0,81
-15.2052,0.987226,0.148689,5,31,0,34.1593,0.718391,-1.36476,0.287825,0.655799,1,0.557004,0,0.83051,2.3222,-0.467903,0.110776,2.36313,-0.978357,0.171362,0.798414,-0.250394,0.538341,-2.35871,-1.29516,1.01346,0.436111,-0.682931,0.164248,-0.666134,0.146664,0.370656,0.656011,0.287825,0.365283,0,0.544648,0.668386,-0.134674,0.031884,0.680166,-0.281595,0.0493221,0.229803,-0.0720696,0.154948,-0.436408,-0.876322,0.592441,1.10074,-0.729334,0.152053,-0.0711614,-0.0115846,0.398524,0.588084,0.670029,0.218686,0.326382,0.13784,-0.451343,9,0,0,0,0,0,17,0,0,3,0,0,0,0,0,3,0,0
-14.8228,0.995364,0.148689,4,15,0,23.4866,1.21898,-2.16263,0.543057,0.345656,1,-0.0820992,0,0.996624,0.946461,2.0823,0.128804,2.39053,-1.11809,0.57691,0.288352,-0.648797,0.710933,-2.47974,-0.748163,0.23206,-0.697939,-0.299697,-0.84941,-0.659082,0.384855,0.119669,0.79574,0.543057,-0.0283781,0,0.344489,0.513982,1.13081,0.0699477,1.29819,-0.607187,0.313295,0.156591,-0.352334,0.386077,-0.881104,-0.316826,0.0762868,-0.308271,-0.071513,-0.308984,-0.23523,0.15099,0.0210497,0.588084,0.76155,0.107237,0.140813,0.0376101,-0.654314,0,201,0,0,0,0,0,0,83,0,17,0,0,0,0,0,0,10
-13.3142,0.99996,0.148689,5,31,0,21.364,-0.735979,1.67381,0.482179,0.523933,1,0.137613,0,0.990486,-1.29107,-2.12515,-0.193344,-1.9194,0.479994,-0.0131895,-0.239742,0.224782,-0.827964,2.15729,0.947729,-0.814326,1.12851,0.517129,0.926998,0.716405,0.0695511,-0.188132,0.207376,0.482179,0.0721,0,0.518949,-0.622526,-1.02471,-0.0932266,-0.925495,0.231443,-0.00635969,-0.115599,0.108385,-0.399227,1.02644,0.338599,-0.436533,0.44725,0.302971,0.480114,0.354492,0.0523003,-0.157327,0.588084,0.330027,0.831963,2.52089,10.0509,0.501936,2,0,25,2,16,0,0,29,24,12,0,18,27,12,0,0,90,84
-13.611,0.99558,0.148689,5,31,0,23.9443,-0.996014,-2.77872,0.519776,0.200323,1,0.267005,0,0.963695,0.828559,2.23231,0.227131,0.854684,0.318535,-0.295383,0.222428,1.84417,-0.0519573,-1.82287,-0.244182,1.40942,-1.36471,-0.310302,-0.538026,0.229323,0.137746,0.630699,0.212602,0.519776,0.0534872,0,0.19305,0.430665,1.1603,0.118057,0.444245,0.165567,-0.153533,0.115613,0.958558,-0.0270062,-0.307588,0.0722609,0.284237,-0.217743,-0.0428662,-0.119665,0.0561678,0.125232,0.118978,0.588084,0.278381,0.0595447,0.213897,0.164125,-0.218836,3,112,0,13,12,121,4,54,28,1,16,0,3,2,27,2,4,13
-15.5012,0.989345,0.148689,5,31,0,26.4563,2.9989,2.84483,0.0738214,0.780627,1,-0.10329,0,0.994651,-1.09666,-1.42151,0.280072,-0.94467,1.00769,-0.819777,-0.873771,-1.3789,0.483959,1.50124,0.456376,-0.858745,1.80509,-0.816059,-0.946702,-0.48408,0.809538,-0.516909,0.747764,0.0738214,-0.0806311,0,0.776451,-0.0809572,-0.104937,0.0206753,-0.0697368,0.0743891,-0.0605171,-0.064503,-0.101792,0.0357265,1.25406,0.468972,-0.689357,1.47774,-0.714882,-0.668968,-0.305412,0.739749,-0.440377,0.588084,0.952397,0.929916,0.976396,0.663203,-0.0224803,0,0,74,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
-11.7411,0.998497,0.148689,5,31,0,23.6015,1.70323,0.825226,0.0311162,0.492956,1,-0.545234,0,0.838284,0.126737,-0.674818,1.07573,-1.19799,0.468927,-0.996064,-0.448937,-0.674763,0.381102,1.01465,-0.313634,0.197065,0.87804,-0.594652,-1.48787,-0.210038,0.918129,0.437185,0.834175,0.0311162,-0.268776,0,0.413237,0.00394357,-0.0209978,0.0334728,-0.037277,0.0145913,-0.0309938,-0.0139692,-0.0209961,0.0118585,0.385225,0.05177,-0.207697,0.68483,-0.371768,-0.347126,0.0338684,0.560765,0.07823,0.588084,0.845919,0.688388,0.813775,0.402382,-0.157532,0,0,71,0,44,0,0,0,0,0,0,15,0,8,0,0,0,0
-14.8054,0.986978,0.148689,5,31,0,24.7183,-0.543761,-0.332612,0.366943,0.408661,1,0.782565,0,0.622568,-0.236638,1.13829,-0.552129,2.18332,-1.37452,0.182797,-0.239286,0.580008,-0.995126,-0.928143,0.0685719,0.493299,0.654465,0.227451,1.51597,-1.36966,-1.59426,-0.696284,0.0918019,0.366943,0.319804,0,0.254419,-0.0868324,0.417689,-0.2026,0.801153,-0.50437,0.0670761,-0.0878044,0.21283,-0.365154,-0.311815,0.381477,-0.0510684,0.864742,-0.381709,0.444152,-0.424994,-0.220123,-0.495393,0.588084,0.370161,0.419847,1.13423,1.23136,0.0496855,3,97,28,19,18,186,10,39,0,2,72,2,23,2,275,8,35,0
-16.3515,0.997712,0.148689,5,31,0,25.5141,0.75162,0.668499,0.422503,0.178942,1,-0.96398,0,0.265975,0.151093,-1.03161,0.413027,-1.93363,0.292361,-0.921473,0.0440905,-0.511026,1.54022,0.418958,0.153271,-1.39987,-1.36239,-0.756173,-0.0985403,-0.834933,1.30083,0.504031,0.572406,0.422503,-0.172497,0,0.0475941,0.0638372,-0.435858,0.174505,-0.816965,0.123523,-0.389325,0.0186283,-0.21591,0.650749,-0.00612315,0.185244,-0.137871,0.268704,-0.0864207,0.154261,-0.0473434,0.150062,-0.241695,0.588084,0.674683,0.660344,0.978748,0.93743,-0.0143385,0,0,52,0,0,307,0,0,0,0,0,16,0,0,340,0,0,0
-13.1859,0.987232,0.148689,5,31,0,32.2629,-1.6054,0.159043,0.220032,0.805669,1,-0.169407,0,0.985546,-0.527963,1.29034,-1.08786,2.25457,-0.527596,1.53758,0.0141326,-0.265956,-1.16246,-1.10538,-1.34274,1.07892,1.25359,0.0837633,0.795142,0.736304,-0.10005,0.294506,0.428748,0.220032,-0.136486,0,0.794024,-0.116169,0.283917,-0.239365,0.49608,-0.116088,0.338317,0.00310964,-0.058519,-0.255779,-0.805638,-1.24228,1.00517,0.687659,0.13852,0.421503,0.582714,-0.0431431,0.392505,0.588084,0.169085,0.53587,3.16924,5.67378,0.366785,2,55,8,6,10,128,7,0,8,4,51,14,19,10,316,18,0,63
-13.7625,0.991773,0.148689,5,31,0,22.8202,-0.157031,-0.403649,0.623403,0.19343,1,0.473003,0,0.881061,0.10213,-1.51258,1.39284,0.0140112,1.39029,-0.748426,-0.611909,-0.540641,1.92912,-0.232349,0.81669,0.328087,-1.94103,1.31114,-0.277531,0.106468,-1.01078,-1.40446,0.539496,0.623403,0.0914929,0,0.170423,0.0636681,-0.942948,0.868302,0.00873465,0.866709,-0.466571,-0.381466,-0.337037,1.20262,-0.0302535,0.000792676,0.183349,-0.329515,0.35065,-0.115773,-0.0378406,-0.221725,-0.0628526,0.588084,0.463208,0.401057,0.865826,0.775981,-0.0621506,0,0,54,0,0,196,6,31,77,0,0,10,0,0,188,8,30,39
-13.2864,0.977207,0.148689,5,31,0,33.2729,0.0727132,1.55379,0.182668,0.916683,1,-0.474625,0,0.880188,0.125253,1.63875,-1.11477,0.098695,-1.02845,1.31711,0.135239,0.611868,-1.44937,0.145302,-0.789229,-0.635437,1.90688,-1.34131,0.45226,-0.608085,0.0865205,1.20927,0.383611,0.182668,-0.435081,0,0.806854,0.0228797,0.299346,-0.203632,0.0180284,-0.187864,0.240594,0.0247038,0.111769,-0.264754,0.0627421,-1.34978,-0.0276895,1.49563,-0.634783,-0.208143,-0.549475,-0.196403,1.6063,0.588084,0.518066,0.79701,1.53843,3.6525,0.278943,7,0,33,7,29,286,16,61,0,9,0,16,33,9,389,23,79,0
-18.8944,0.969289,0.148689,5,31,0,30.5929,0.971764,1.52823,0.0820888,0.136784,1,0.149282,0,0.988795,-1.39302,0.872056,0.383754,-0.610609,-0.0541621,0.733736,0.939085,1.20727,-1.24124,0.87605,3.06125,0.650987,-1.71981,1.59277,-1.26398,0.799252,-0.0345413,1.36106,0.532683,0.0820888,0.0204195,0,0.135252,-0.114351,0.071586,0.0315019,-0.0501241,-0.0044461,0.0602314,0.0770883,0.0991029,-0.101892,0.0900425,0.431846,0.0958832,-0.245075,0.214318,-0.155973,0.127276,0.0199799,0.15874,0.588084,0.725246,0.821026,1.13207,1.7379,0.0957798,0,179,0,23,33,376,0,0,0,0,145,0,28,10,405,0,0,0
-16.8848,0.999699,0.148689,5,31,0,32.3781,0.17558,-0.257681,0.85894,0.891619,1,0.254331,0,0.967117,0.287507,-0.416245,-1.65207,-0.85909,0.871578,1.36561,0.199325,-0.735586,-0.702168,-1.61685,-1.0978,-0.0663405,1.60033,-2.62144,0.134088,-2.14553,-0.850316,-0.795878,0.637379,0.85894,0.226766,0,0.8623,0.246951,-0.357529,-1.41903,-0.737907,0.748634,1.17298,0.171208,-0.631824,-0.60312,-1.32901,-1.04102,-0.431838,1.18515,-2.06282,0.425298,-1.80489,-0.900033,-0.845513,0.588084,0.5391,0.443193,0.822099,0.680497,-0.0959067,7,99,0,0,0,398,0,43,0,0,34,0,0,0,255,0,28,0
-22.2614,0.987169,0.148689,5,31,0,35.883,2.89233,1.33956,0.49199,0.62952,1,-0.391618,0,0.920128,0.0770884,-1.88972,-0.194287,2.27767,-0.859483,-0.648206,0.378835,1.1895,0.634667,0.796276,2.04462,0.287134,-2.01505,1.62448,0.211264,2.43868,-0.0750118,-2.37864,0.840374,0.49199,-0.246531,0,0.579239,0.0379267,-0.929726,-0.0955874,1.12059,-0.422857,-0.318911,0.186383,0.585221,0.31225,0.442229,1.6502,0.214217,-1.72871,1.15285,0.282175,1.31918,-0.336698,-1.53426,0.588084,0.941496,0.778378,0.826746,0.218246,-0.163118,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,25,0,0
